title,area,detailplace,square,position,roomtype,price
整租·奥园城市天地 1室0厅 南,番禺,汉溪长隆,12.0,南,1室0厅0卫,450
整租·天銮 5室2厅 东南,天河,珠江新城中,265.0,东,5室2厅4卫,53000
整租·嘉仕花园东区 3室2厅 南/东北,海珠,滨江东,125.6,南,3室2厅2卫,10000
整租·逢源路 3室1厅 南/北,荔湾,龙津,45.0,南,3室1厅1卫,4500
整租·江南西路 2室1厅 东南,海珠,江南西,70.0,东,2室1厅1卫,2600
整租·珠江大家庭花园 3室2厅 南,海珠,琶洲中,71.0,南,3室2厅1卫,4000
整租·广东省输变电工程公司上村小区 2室2厅 南/北,荔湾,南岸路,80.0,南,2室2厅1卫,3300
整租·南华中路 3室1厅 南,海珠,滨江西,45.0,南,3室1厅1卫,2300
整租·广东商业大厦 1室1厅 东南,越秀,东山口,54.0,东,1室1厅1卫,4300
整租·广弘天琪 1室0厅 南,天河,珠江新城西,12.0,南,1室0厅0卫,1200
整租·中交蓝色海湾 3室2厅 西南,南沙,南沙港,96.0,西,3室2厅1卫,3000
整租·龙光玖誉府 3室2厅 东北,白云,江高镇,83.0,东,3室2厅1卫,2900
整租·星河湾半岛三号园 4室2厅 南/北,番禺,厦滘,313.0,南,4室2厅5卫,33000
整租·奥园城市天地 1室0厅 东,番禺,汉溪长隆,12.0,东,1室0厅0卫,400
整租·保利平方花园 4室2厅 南,增城,永宁,104.0,南,4室2厅2卫,2700
整租·广州雅居乐花园新地沁园 1室0厅 东南,番禺,雅居乐,12.0,东,1室0厅0卫,450
整租·富力阳光美居 2室1厅 东,白云,马务,71.0,东,2室1厅1卫,3300
整租·盈港国际 1室1厅 东南,南沙,进港大道,50.0,东,1室1厅1卫,1000
整租·水荫横路 1室1厅 东南,天河,水荫,30.0,东,1室1厅1卫,2500
整租·农林小区 2室1厅 南,天河,粤垦,86.0,南,2室1厅1卫,3000
整租·恒大绿洲花园 3室1厅 东南,白云,金沙洲,269.0,东,3室1厅3卫,10000
整租·奥园香雪华府 3室2厅 北,黄埔,香雪,96.0,北,3室2厅2卫,4000
整租·香缤豪庭 4室2厅 南,番禺,沙湾,85.0,南,4室2厅2卫,3200
整租·金山谷二期 4室2厅 南,番禺,金山谷,254.56,南,4室2厅3卫,12000
整租·黄沙大道 1室2厅 西南,荔湾,黄沙,41.0,西,1室2厅1卫,2800
整租·耀华社区存善西街 2室1厅 东,荔湾,西关,80.0,东,2室1厅1卫,3000
整租·粮所小区 3室2厅 南,花都,旧区,120.0,南,3室2厅1卫,1500
整租·萝岗奥园广场 2室1厅 南,黄埔,香雪,52.0,南,2室1厅1卫,2500
整租·时代南湾 3室2厅 南,南沙,南沙港,93.0,南,3室2厅1卫,1800
整租·绿地空港国际中心 2室1厅 东,花都,镜湖大道,39.0,东,2室1厅1卫,2000
整租·合生广场 1室0厅 南,海珠,广州大道南,50.0,南,1室0厅1卫,3000
整租·佰利山 1室0厅 东,番禺,雅居乐,13.0,东,1室0厅0卫,250
整租·碧桂园凤凰城凤岭苑 3室2厅 错层 北,增城,凤凰城,142.96,北,3室2厅2卫,2200
整租·康大龙祥汇 4室2厅 南,黄埔,知识城,125.0,南,4室2厅3卫,2600
整租·万科幸福荟 4室2厅 复式 南,黄埔,知识城,80.55,南,4室2厅2卫,3000
整租·佳兆业城市广场 5室2厅 复式 南/西南,黄埔,南岗,135.0,南,5室2厅3卫,3800
整租·康隆苑 3室1厅 东/东南,海珠,宝岗,67.0,东,3室1厅1卫,3600
整租·锦绣香江花园山水华府 3室1厅 东南/南,番禺,汉溪长隆,91.0,东,3室1厅1卫,4500
整租·南沙保利南怡湾 3室2厅 南,南沙,黄阁,100.0,南,3室2厅2卫,1900
整租·广地花园 4室2厅 复式 南/北,番禺,星河湾,135.45,南,4室2厅3卫,4600
整租·漾晴居 3室2厅 东北,天河,珠江新城西,97.0,东,3室2厅2卫,7500
整租·珠光新城御景二期 4室2厅 南,天河,珠江新城东,154.26,南,4室2厅2卫,18000
整租·金地香山湖香汇花园 4室2厅 南,增城,永宁,127.0,南,4室2厅2卫,2000
整租·淘金北路 3室1厅 南/北,越秀,淘金,80.0,南,3室1厅1卫,12000
整租·中交汇通中心 2室1厅 南,南沙,明珠湾,51.0,南,2室1厅2卫,2000
整租·福金莲花园 3室1厅 南,天河,员村,98.0,南,3室1厅1卫,5500
整租·宝翠园 3室1厅 东北,天河,龙洞,97.0,东,3室1厅1卫,4700
整租·名雅苑 3室2厅 东南,天河,体育中心,137.6,东,3室2厅2卫,7999
整租·黄埔万科中心 3室2厅 南/北,黄埔,文冲,185.0,南,3室2厅1卫,10000
整租·赤岗路91-93号 3室2厅 南,海珠,赤岗,83.0,南,3室2厅1卫,3800
整租·高教花园 4室2厅 南,海珠,琶洲西,120.0,南,4室2厅2卫,6600
整租·杏坛小区 3室2厅 南,海珠,宝岗,96.0,南,3室2厅1卫,5000
整租·兰亭盛荟 3室2厅 南,天河,东圃,100.4,南,3室2厅2卫,6500
整租·合一国际 2室1厅 东北,白云,同和,71.0,东,2室1厅1卫,4000
整租·富力伯爵山 3室2厅 东南,南沙,南沙港,131.74,东,3室2厅2卫,2500
整租·碧桂园琥珀湾 3室2厅 南/北,增城,石滩镇,108.0,南,3室2厅2卫,1500
整租·祈福新村月明轩 2室2厅 南/北,番禺,祈福新村,78.0,南,2室2厅1卫,3200
整租·奥园中新誉府 3室2厅 北,增城,中新镇,76.0,北,3室2厅1卫,1200
整租·顺欣花园 3室2厅 南,增城,新塘北,110.0,南,3室2厅2卫,2600
整租·中环华庭 4室2厅 南,南沙,横沥,170.0,南,4室2厅2卫,2500
整租·湾区·金融城 3室2厅 东南,南沙,明珠湾,89.66,东,3室2厅2卫,2700
整租·世茂天越 3室2厅 南,越秀,五羊新城,160.57,南,3室2厅3卫,20000
整租·文昌花园 2室1厅 东,荔湾,西关,37.0,东,2室1厅1卫,2200
整租·岭南新世界 1室0厅 东,白云,嘉禾望岗,12.0,东,1室0厅0卫,1000
整租·矿泉北街5号大院 3室1厅 东南,白云,机场路,69.0,东,3室1厅1卫,3900
整租·敏捷富瑞公馆 2室2厅 南,番禺,桥南,82.0,南,2室2厅1卫,2780
整租·文昌南路 3室1厅 东南,荔湾,西关,100.0,东,3室1厅1卫,7800
整租·南兴花园(天河区) 3室1厅 东/东南/南,天河,天河客运站,99.0,东,3室1厅2卫,4000
整租·白云山制药厂前山宿舍 3室2厅 东南,白云,同和,87.0,东,3室2厅1卫,2900
整租·溪悦西花园 4室2厅 南,花都,花东镇,110.0,南,4室2厅2卫,2300
整租·电子七所大院 2室1厅 南,海珠,客村,68.57,南,2室1厅1卫,4950
整租·沙太北路 3室1厅 东南,白云,沙太北,60.0,东,3室1厅1卫,1600
整租·南沙万达广场 1室0厅 东南,南沙,金洲,39.0,东,1室0厅1卫,1725
整租·南沙万达广场 2室2厅 东南,南沙,金洲,39.0,东,2室2厅1卫,2534
整租·越秀滨海珺城 4室2厅 南,南沙,明珠湾,154.3,南,4室2厅2卫,3500
整租·英豪花园 1室1厅 南,海珠,东晓南,68.0,南,1室1厅1卫,3200
整租·城市家园一期 4室2厅 南,增城,新塘北,163.0,南,4室2厅2卫,2200
整租·南国花园 3室2厅 东,天河,珠江新城东,109.0,东,3室2厅1卫,7300
整租·珠江国际城 3室2厅 西南,从化,神岗镇,142.0,西,3室2厅2卫,1710
整租·金地荔湖城水立坊 3室2厅 南,增城,永宁,149.0,南,3室2厅2卫,1580
整租·保利南沙天汇 3室2厅 南,南沙,黄阁,94.0,南,3室2厅2卫,1800
整租·星汇云锦 1室1厅 西南,天河,珠江新城西,15.0,西,1室1厅0卫,1000
整租·邦泰公馆 1室0厅 南,海珠,琶洲西,50.0,南,1室0厅1卫,3900
整租·广氮新村 1室1厅 南,天河,车陂,40.0,南,1室1厅1卫,2000
整租·天一新村 3室2厅 北,天河,粤垦,83.0,北,3室2厅1卫,3500
整租·星汇湾花园 1室0厅 东北,海珠,工业大道中,33.0,东,1室0厅1卫,1950
整租·佳润临江上品 1室1厅 南/北,天河,员村,12.0,南,1室1厅0卫,1200
整租·南华西路 2室1厅 东,海珠,滨江西,60.0,东,2室1厅1卫,2600
整租·保利海珠天珺 4室2厅 南,海珠,黄埔村,141.0,南,4室2厅2卫,10000
整租·南沙金茂湾 1室1厅 北,南沙,明珠湾,50.0,北,1室1厅1卫,2400
整租·敏捷科创中心 2室1厅 北,白云,太和,46.17,北,2室1厅1卫,2000
整租·广州敏捷绿湖首府 3室2厅 东北,增城,石滩镇,85.0,东,3室2厅1卫,1100
整租·怡苑 3室2厅 南/北,天河,体育中心,250.0,南,3室2厅3卫,20000
整租·碧桂园星荟 4室2厅 南,番禺,国际创新城,72.0,南,4室2厅2卫,4000
整租·员村四横路5号大院 1室0厅 南,天河,员村,25.0,南,1室0厅1卫,1600
整租·财智大厦 1室1厅 东南,海珠,新港西,75.0,东,1室1厅0卫,6800
整租·世港花园 1室1厅 南,海珠,琶洲西,47.0,南,1室1厅1卫,3640
整租·协和新世界 2室2厅 南,天河,天润路,78.0,南,2室2厅1卫,5200
整租·珠江帝景苑 5室2厅 南,海珠,广州塔,250.74,南,5室2厅3卫,18000
整租·万科幸福誉 3室2厅 南,黄埔,知识城,96.58,南,3室2厅2卫,2700
整租·一德花园 1室1厅 北,越秀,海珠广场,39.83,北,1室1厅1卫,3200
整租·南沙翡翠公馆 2室1厅 南/北,南沙,金洲,58.0,南,2室1厅1卫,1500
整租·云珠花园 1室0厅 南,花都,新区,13.0,南,1室0厅0卫,600
整租·工业大道北 2室1厅 东南,海珠,工业大道北,60.0,东,2室1厅1卫,2800
整租·碧桂园荔山雅筑 3室1厅 东北,从化,赤草,101.0,东,3室1厅1卫,1700
整租·保利越鸿都会广场 2室2厅 北,南沙,金洲,64.16,北,2室2厅1卫,1500
整租·南沙碧桂园 4室2厅 南,南沙,金洲,200.0,南,4室2厅2卫,4000
整租·南田路 1室1厅 东,海珠,同福,30.0,东,1室1厅0卫,1580
整租·保利大都汇 2室1厅 南,番禺,汉溪长隆,69.0,南,2室1厅1卫,3945
整租·西关海 0室1厅 南,荔湾,南岸路,12.48,南,,1000
整租·祈福万景峰 2室2厅 北,花都,铁路西,77.0,北,2室2厅1卫,2100
整租·东方新世界熹园 4室2厅 南,天河,天河公园,194.0,南,4室2厅2卫,22000
整租·港湾四村 1室1厅 南/北,黄埔,鱼珠,50.0,南,1室1厅1卫,1800
整租·叠溪花园 3室2厅 北,增城,朱村,85.0,北,3室2厅1卫,1000
整租·革新路 1室0厅 东,海珠,工业大道北,35.0,东,1室0厅1卫,1900
整租·平安大厦 1室0厅 东,天河,体育中心,10.0,东,1室0厅0卫,1200
整租·越秀明珠天悦江湾 3室2厅 南,南沙,明珠湾,98.0,南,3室2厅3卫,3500
title,area,detailplace,square,position,roomtype,price
合租·嘉仕花园东区 4居室 北卧,海珠,滨江东,20.57,北,4室1厅3卫,2236
合租·东漖新村 4居室 南卧,荔湾,坑口,6.8,南,4室1厅1卫,1186
整租·依山小筑 2室1厅 北,南沙,进港大道,70.37,北,2室1厅1卫,1700
合租·四季花园 4居室 南卧,荔湾,坑口,13.23,南,4室1厅2卫,1501
合租·南洲名苑 5居室 南卧,海珠,东晓南,9.3,南,5室1厅2卫,1354
合租·雅郡花园 4居室 南卧,海珠,琶洲东,8.28,南,4室1厅2卫,1879
合租·金融街融穗华府 4居室 西卧,荔湾,广钢新城,5.2,西,4室1厅1卫,1113
整租·珠光金融城壹号 1室1厅 东南,天河,东圃,56.0,东,1室1厅1卫,4200
整租·四海城 1室1厅 南,番禺,万博,51.0,南,1室1厅1卫,4500
合租·鸿运花园 4居室 北卧,海珠,客村,10.38,北,4室1厅2卫,2614
整租·风神花园 4室2厅 南/北,花都,铁路西,163.55,南,4室2厅2卫,2450
整租·保利东江首府 3室2厅 南,增城,新塘南,126.0,南,3室2厅2卫,3100
整租·敏捷绿湖首府一期 2室2厅 东北,增城,石滩镇,84.0,东,2室2厅1卫,1000
合租·华南新城北区 4居室 南卧,番禺,华南新城,8.0,南,4室1厅2卫,1186
整租·名门国际 1室1厅 北,花都,新区,83.0,北,1室1厅0卫,1800
合租·五羊小区 3居室 南卧,越秀,五羊新城,9.6,南,3室1厅1卫,1743
整租·锦绣银湾 3室2厅 北,番禺,大石,123.0,北,3室2厅1卫,5000
合租·珠江帝景苑 7居室 东南卧,海珠,广州塔,18.0,东,7室2厅2卫,1700
整租·星汇云锦 1室0厅 东南/南,天河,珠江新城西,12.0,东,1室0厅0卫,875
合租·南国奥园 4居室 西南卧,番禺,汉溪长隆,10.9,西,4室1厅2卫,1354
整租·东兴楼 3室2厅 南,天河,东圃,120.0,南,3室2厅1卫,3400
整租·怡龙苑 3室1厅 西南,海珠,宝岗,67.0,西,3室1厅1卫,3200
整租·番禺万达广场 1室1厅 东,番禺,万博,66.0,东,1室1厅0卫,5800
整租·星汇国际大厦 1室1厅 南,天河,珠江新城西,45.0,南,1室1厅1卫,4000
整租·天明苑 2室1厅 南/北,天河,天河公园,80.0,南,2室1厅1卫,4000
整租·星御翠园 2室1厅 北,海珠,广州大道南,53.0,北,2室1厅1卫,3600
整租·番禺万达广场 3室1厅 东,番禺,万博,228.0,东,3室1厅0卫,15000
整租·岭南新世界映悦园 2室2厅 南,白云,永泰,74.0,南,2室2厅1卫,4000
整租·粤信广场 3室1厅 东,海珠,赤岗,83.0,东,3室1厅1卫,4000
合租·东平苑 5居室 南卧,番禺,东怡新区,12.6,南,5室1厅2卫,976
整租·星汇文华 3室2厅 东南,番禺,大学城,135.0,东,3室2厅2卫,8000
整租·港航华庭 3室2厅 南,南沙,南沙港,103.0,南,3室2厅1卫,2500
整租·雅居乐花园时光九篇 4室2厅 南/北,番禺,雅居乐,156.0,南,4室2厅2卫,5500
整租·东华西路 1室0厅 北,越秀,东川路,40.0,北,1室0厅1卫,6200
合租·金龙城财富广场 3居室 北卧,番禺,亚运大道中,30.0,北,3室2厅2卫,1280
合租·广州奥林匹克花园 4居室 西南卧,番禺,洛溪,30.0,西,4室0厅0卫,4000
整租·越秀保利爱特城 4室2厅 南/北,黄埔,香雪,115.0,南,4室2厅2卫,2600
整租·中交国际邮轮广场 1室1厅 西,南沙,南沙港,108.16,西,1室1厅1卫,7000
整租·中交国际邮轮广场 1室1厅 西/西北,南沙,南沙港,138.41,西,1室1厅1卫,9000
整租·粤海广场 3室2厅 东/东南,番禺,万博,90.0,东,3室2厅2卫,7900
整租·林和邨 2室1厅 东南,天河,林和,75.0,东,2室1厅1卫,7000
整租·元邦明月星辉 1室0厅 东,荔湾,龙津,15.0,东,1室0厅0卫,1500
整租·珠江华景里 3室2厅 南/北,天河,华景新城,104.0,南,3室2厅1卫,5800
整租·穗乐花园 3室2厅 南/北,天河,员村,75.0,南,3室2厅1卫,3100
整租·石牌东路 2室2厅 东南,天河,石牌,66.0,东,2室2厅1卫,3600
整租·碧桂园朝花 1室1厅 东南,荔湾,鹤洞,33.0,东,1室1厅1卫,2100
整租·中交蓝色海湾 4室2厅 东北,南沙,南沙港,143.0,东,4室2厅2卫,4200
整租·邮电新村华乐路 1室1厅 南,越秀,建设路,40.0,南,1室1厅1卫,2800
整租·保利堂悦 4室2厅 东北,荔湾,广钢新城,178.0,东,4室2厅3卫,13000
整租·佳润云凯雅寓 2室1厅 南,白云,同和,55.0,南,2室1厅1卫,3300
整租·越秀滨海隽城 3室2厅 东南,南沙,金洲,124.0,东,3室2厅2卫,2400
整租·天河直街小区 3室1厅 北,天河,体育中心,87.43,北,3室1厅1卫,3200
整租·先烈中路 3室2厅 东南,越秀,黄花岗,95.0,东,3室2厅1卫,4600
整租·誉峰 4室2厅 西南,天河,珠江新城东,236.0,西,4室2厅3卫,33000
整租·柳岸晓风 4室2厅 南,南沙,明珠湾,125.0,南,4室2厅2卫,4500
整租·叠翠峰 3室2厅 南,南沙,南沙区府,97.0,南,3室2厅2卫,3000
整租·湾区·金融城 3室2厅 东南/南,南沙,明珠湾,101.0,东,3室2厅2卫,3500
整租·广弘天琪 1室0厅 东,天河,珠江新城西,41.0,东,1室0厅1卫,4300
整租·万科云城米酷 1室1厅 西,天河,智慧城,25.0,西,1室1厅1卫,2300
整租·南沙碧桂园 7室2厅 南,南沙,金洲,448.0,南,7室2厅3卫,12000
合租·万科尚城御府 2居室 南卧,黄埔,南岗,30.0,南,2室0厅2卫,850
整租·优山悦海 2室2厅 东南,南沙,南沙港,68.0,东,2室2厅1卫,2100
合租·万科尚城御府 2居室 北卧,黄埔,南岗,30.0,北,2室0厅2卫,850
整租·粤海壹桂府 2室2厅 南,越秀,海珠广场,91.0,南,2室2厅1卫,11500
整租·西华路 1室0厅 南,荔湾,西华路,43.0,南,1室0厅1卫,2700
整租·碧桂园御湖城二期 3室2厅 南,从化,江埔街,90.0,南,3室2厅1卫,1600
整租·联投·文津府 4室2厅 西南,天河,黄村,136.43,西,4室2厅2卫,15000
整租·锦绣新天地 3室1厅 东,增城,新塘南,124.0,东,3室1厅1卫,1200
整租·盈港国际 1室1厅 南,南沙,进港大道,223.91,南,1室1厅0卫,10000
整租·招商金山谷MINI-TOP 1室1厅 西北,番禺,金山谷,30.0,西,1室1厅1卫,1600
整租·越秀滨海新城 3室2厅 南,南沙,进港大道,98.0,南,3室2厅2卫,2000
整租·奥园养生广场 1室1厅 南,番禺,桥南,57.77,南,1室1厅1卫,2000
整租·荔嘉公馆 1室1厅 北,番禺,桥南,32.0,北,1室1厅1卫,1000
整租·前进路(海珠) 1室1厅 东南,海珠,前进路,25.0,东,1室1厅1卫,1600
整租·信业悦都荟 2室2厅 南,番禺,市桥北,49.0,南,2室2厅1卫,2600
整租·富力千禧花园 3室2厅 南,海珠,中大,60.0,南,3室2厅1卫,4800
整租·嘉都汇 2室2厅 南,花都,镜湖大道,89.0,南,2室2厅1卫,5000
整租·佳兆业城市广场 2室2厅 南,黄埔,南岗,52.0,南,2室2厅2卫,2300
整租·荔湾路 1室0厅 南,荔湾,陈家祠,22.0,南,1室0厅1卫,1300
整租·翡翠绿洲森林半岛 3室2厅 南,增城,凤凰城,98.0,南,3室2厅1卫,2100
整租·磨碟沙花苑 3室1厅 南,海珠,琶洲西,90.0,南,3室1厅1卫,6000
整租·汇侨新城南区 2室2厅 东,白云,新市,112.0,东,2室2厅1卫,3000
整租·光华大厦 2室1厅 南,天河,体育中心,83.0,南,2室1厅1卫,5000
整租·凯德山海连城二期 4室2厅 南,番禺,莲花山,131.7,南,4室2厅2卫,4800
整租·三元里大道 1室0厅 南,越秀,三元里,40.0,南,1室0厅1卫,2300
整租·光华大厦 2室1厅 南,天河,体育中心,83.1,南,2室1厅1卫,5000
合租·美的江上沄启 2居室 西北卧,南沙,明珠湾,18.0,西,2室0厅1卫,1100
整租·怡安花园 1室1厅 北,海珠,滨江中,43.0,北,1室1厅1卫,2500
整租·金穗雅园 1室1厅 北,海珠,广州大道南,42.2,北,1室1厅1卫,3600
整租·方圆滨江壹号 1室1厅 北,海珠,客村,46.43,北,1室1厅1卫,4200
整租·保利中环广场 2室1厅 东南,越秀,建设路,94.0,东,2室1厅1卫,8500
整租·奥园城市天地 1室1厅 南,番禺,汉溪长隆,48.0,南,1室1厅2卫,2700
整租·亚太新城富丽园 3室2厅 北,增城,新塘北,132.0,北,3室2厅2卫,2300
整租·林和邨 2室1厅 北,天河,林和,75.0,北,2室1厅1卫,5500
整租·保利紫云 4室2厅 复式 南,白云,新市,103.0,南,4室2厅1卫,6000
整租·先烈东横路 1室0厅 南,天河,沙河,30.0,南,1室0厅1卫,2500
整租·展创商务中心 1室0厅 南/北,番禺,广州南站,31.0,南,1室0厅1卫,1600
整租·中建玖玥湾 3室1厅 南,南沙,南沙港,100.0,南,3室1厅1卫,2500
整租·碧桂园豪进左岸 4室2厅 东北,增城,石滩镇,142.0,东,4室2厅2卫,1500
整租·六运小区 3室1厅 东/南/西,天河,天河南,98.0,东,3室1厅1卫,15000
整租·棠德花苑 2室1厅 东南,天河,棠下,66.0,东,2室1厅1卫,2600
整租·湾区·金融城 3室1厅 南,南沙,明珠湾,101.0,南,3室1厅2卫,3500
整租·六运小区 1室0厅 东南/北,天河,天河南,68.0,东,1室0厅0卫,20000
整租·天力居 1室1厅 北,天河,东圃,43.83,北,1室1厅1卫,3200
整租·东华西路 3室1厅 西南,越秀,东川路,70.0,西,3室1厅1卫,3800
整租·百信广场 1室1厅 北,白云,新市,82.0,北,1室1厅2卫,5500
整租·珠江天郦 4室1厅 南,天河,棠下,142.0,南,4室1厅2卫,14000
整租·白马花园 1室1厅 南,天河,员村,35.0,南,1室1厅1卫,1900
整租·应元路 2室1厅 西南,越秀,小北,45.0,西,2室1厅1卫,3200
整租·珠江天郦 4室1厅 东南,天河,棠下,140.0,东,4室1厅2卫,14000
整租·富力金港城南区 2室2厅 南,花都,花东镇,83.0,南,2室2厅1卫,1400
整租·清水濠小区 2室1厅 东,越秀,越秀南,50.0,东,2室1厅1卫,2800
整租·六运小区 3室1厅 复式 南/北,天河,天河南,87.3,南,3室1厅1卫,6800
整租·逢源路 2室1厅 南,荔湾,龙津,35.52,南,2室1厅1卫,2600
整租·耀华社区耀华西街 2室1厅 东/东南,荔湾,西关,56.17,东,2室1厅1卫,2800
整租·保利罗兰国际 4室2厅 南,黄埔,科学城,126.0,南,4室2厅2卫,5000
整租·景新国际名城 3室2厅 北,增城,中新镇,90.7,北,3室2厅1卫,1800
整租·东凌广场 1室1厅 南,增城,凤凰城,60.17,南,1室1厅1卫,1100
